proyecto_id,empleado_id,metadata_extraccion
841,84,0
841,45,0
841,32,0
841,47,0
841,90,0
842,10,0
842,71,0
842,75,0
843,46,0
843,60,0
843,80,0
843,14,0
843,85,0
843,57,0
843,21,0
844,67,0
844,52,0
844,72,0
845,82,0
845,31,0
845,72,0
845,91,0
845,46,0
845,45,0
846,45,0
846,14,0
846,4,0
846,100,0
846,86,0
847,32,0
847,33,0
847,52,0
847,55,0
847,57,0
848,65,0
848,70,0
848,1,0
848,34,0
848,85,0
849,12,0
849,23,0
849,94,0
849,63,0
849,99,0
850,64,0
850,90,0
850,36,0
850,56,0
850,2,0
850,6,0
851,16,0
851,12,0
851,47,0
852,54,0
852,31,0
852,81,0
853,95,0
853,9,0
853,4,0
853,94,0
853,66,0
853,35,0
854,44,0
854,59,0
854,90,0
854,78,0
854,83,0
854,25,0
855,88,0
855,29,0
855,67,0
856,19,0
856,33,0
856,3,0
856,14,0
857,63,0
857,52,0
857,50,0
857,75,0
857,51,0
857,36,0
857,71,0
857,34,0
857,56,0
857,12,0
857,43,0
857,79,0
857,14,0
857,4,0
857,15,0
857,39,0
857,41,0
858,74,0
858,57,0
858,84,0
858,14,0
858,59,0
858,85,0
858,26,0
858,95,0
858,2,0
858,36,0
859,13,0
859,99,0
859,9,0
860,57,0
860,42,0
860,1,0
861,25,0
861,10,0
861,82,0
861,1,0
861,94,0
861,53,0
861,92,0
861,14,0
861,62,0
861,29,0
861,44,0
861,90,0
861,45,0
861,86,0
862,79,0
862,63,0
862,16,0
862,62,0
862,57,0
862,21,0
862,15,0
862,55,0
863,37,0
863,8,0
863,11,0
864,23,0
864,42,0
864,73,0
865,33,0
865,47,0
865,35,0
866,97,0
866,61,0
866,18,0
867,96,0
867,87,0
867,4,0
868,77,0
868,97,0
868,25,0
868,64,0
869,74,0
869,45,0
869,55,0
870,93,0
870,69,0
870,77,0
871,72,0
871,26,0
871,64,0
872,3,0
872,14,0
872,40,0
872,71,0
873,97,0
873,87,0
873,6,0
874,22,0
874,64,0
874,4,0
874,97,0
874,88,0
874,31,0
874,51,0
874,36,0
874,92,0
874,52,0
875,90,0
875,61,0
875,51,0
875,9,0
875,95,0
875,81,0
875,6,0
875,47,0
876,64,0
876,23,0
876,25,0
877,64,0
877,45,0
877,40,0
877,26,0
878,40,0
878,61,0
878,62,0
879,88,0
879,8,0
879,16,0
880,56,0
880,85,0
880,2,0
880,63,0
880,38,0
880,69,0
881,92,0
881,80,0
881,28,0
881,44,0
881,66,0
881,67,0
881,25,0
881,74,0
881,63,0
881,93,0
882,35,0
882,58,0
882,77,0
883,92,0
883,88,0
883,52,0
883,42,0
884,11,0
884,37,0
884,39,0
884,34,0
884,46,0
884,3,0
884,29,0
884,23,0
885,16,0
885,20,0
885,34,0
885,82,0
885,66,0
885,83,0
886,73,0
886,15,0
886,98,0
887,21,0
887,63,0
887,34,0
888,88,0
888,43,0
888,65,0
889,47,0
889,77,0
889,49,0
889,42,0
890,87,0
890,70,0
890,20,0
891,28,0
891,59,0
891,90,0
891,24,0
891,3,0
891,34,0
891,15,0
891,56,0
891,65,0
891,76,0
892,89,0
892,35,0
892,22,0
893,68,0
893,41,0
893,3,0
893,38,0
893,76,0
893,8,0
893,2,0
893,50,0
893,51,0
894,68,0
894,91,0
894,64,0
895,17,0
895,35,0
895,4,0
895,66,0
895,72,0
895,28,0
896,28,0
896,81,0
896,7,0
896,4,0
896,87,0
896,74,0
896,24,0
896,61,0
896,30,0
896,67,0
896,42,0
896,20,0
896,72,0
896,77,0
897,41,0
897,64,0
897,4,0
897,19,0
897,92,0
897,52,0
898,21,0
898,9,0
898,70,0
899,63,0
899,10,0
899,47,0
899,58,0
900,93,0
900,16,0
900,62,0
901,52,0
901,30,0
901,78,0
901,57,0
901,69,0
902,84,0
902,77,0
902,6,0
902,29,0
903,68,0
903,36,0
903,31,0
904,53,0
904,69,0
904,22,0
904,21,0
905,66,0
905,84,0
905,25,0
906,53,0
906,75,0
906,10,0
906,76,0
906,44,0
906,57,0
906,14,0
907,27,0
907,2,0
907,7,0
908,4,0
908,81,0
908,48,0
909,33,0
909,11,0
909,42,0
909,71,0
909,77,0
909,52,0
909,75,0
909,88,0
909,63,0
909,40,0
909,67,0
910,70,0
910,59,0
910,41,0
910,83,0
910,69,0
910,95,0
910,27,0
911,88,0
911,25,0
911,97,0
911,13,0
911,70,0
911,84,0
911,32,0
911,86,0
911,80,0
911,3,0
911,96,0
912,12,0
912,42,0
912,91,0
913,82,0
913,20,0
913,1,0
914,27,0
914,90,0
914,53,0
914,13,0
915,49,0
915,90,0
915,24,0
915,19,0
915,65,0
915,61,0
915,76,0
915,37,0
915,30,0
916,9,0
916,2,0
916,76,0
916,65,0
916,17,0
916,8,0
916,38,0
916,67,0
916,15,0
916,53,0
916,13,0
916,25,0
916,32,0
917,23,0
917,72,0
917,71,0
917,88,0
918,48,0
918,62,0
918,83,0
919,48,0
919,70,0
919,96,0
920,98,0
920,53,0
920,61,0
920,14,0
921,45,0
921,21,0
921,83,0
921,56,0
921,84,0
922,91,0
922,2,0
922,22,0
922,86,0
923,54,0
923,79,0
923,68,0
923,6,0
923,27,0
923,18,0
923,83,0
924,93,0
924,27,0
924,73,0
924,96,0
924,94,0
924,98,0
924,53,0
925,23,0
925,74,0
925,3,0
926,27,0
926,59,0
926,37,0
926,9,0
926,21,0
927,27,0
927,93,0
927,76,0
928,10,0
928,85,0
928,57,0
929,49,0
929,63,0
929,28,0
930,44,0
930,6,0
930,88,0
931,17,0
931,89,0
931,2,0
931,92,0
931,36,0
931,64,0
932,89,0
932,100,0
932,29,0
932,3,0
932,13,0
932,76,0
932,17,0
932,34,0
932,74,0
932,87,0
932,4,0
932,58,0
932,36,0
932,66,0
933,23,0
933,36,0
933,13,0
933,71,0
933,28,0
933,83,0
933,46,0
933,54,0
933,60,0
933,19,0
933,4,0
934,88,0
934,9,0
934,83,0
935,14,0
935,35,0
935,91,0
935,62,0
935,29,0
935,94,0
936,18,0
936,60,0
936,23,0
936,7,0
936,67,0
936,74,0
936,48,0
937,2,0
937,79,0
937,4,0
938,47,0
938,10,0
938,60,0
939,85,0
939,70,0
939,76,0
939,65,0
940,17,0
940,3,0
940,53,0
940,69,0
940,54,0
941,53,0
941,36,0
941,31,0
941,81,0
942,35,0
942,9,0
942,99,0
942,48,0
942,21,0
942,32,0
943,67,0
943,99,0
943,24,0
944,8,0
944,18,0
944,74,0
945,9,0
945,51,0
945,92,0
945,98,0
946,14,0
946,47,0
946,9,0
947,63,0
947,57,0
947,97,0
948,32,0
948,86,0
948,37,0
948,27,0
948,88,0
949,81,0
949,54,0
949,37,0
950,68,0
950,85,0
950,38,0
950,81,0
950,56,0
950,43,0
950,84,0
950,1,0
950,28,0
950,31,0
951,35,0
951,50,0
951,65,0
951,100,0
951,90,0
952,14,0
952,42,0
952,89,0
952,18,0
952,58,0
953,52,0
953,45,0
953,5,0
953,80,0
953,51,0
954,5,0
954,59,0
954,47,0
954,89,0
954,65,0
955,78,0
955,86,0
955,26,0
955,97,0
955,90,0
955,80,0
955,83,0
956,30,0
956,17,0
956,23,0
956,76,0
956,80,0
956,16,0
957,93,0
957,82,0
957,44,0
957,89,0
957,63,0
957,49,0
957,31,0
958,33,0
958,28,0
958,32,0
958,77,0
958,75,0
958,99,0
959,23,0
959,32,0
959,53,0
959,29,0
960,56,0
960,16,0
960,78,0
961,57,0
961,92,0
961,86,0
962,83,0
962,8,0
962,51,0
963,65,0
963,61,0
963,69,0
964,83,0
964,11,0
964,71,0
964,60,0
964,87,0
964,9,0
964,53,0
965,84,0
965,75,0
965,73,0
966,35,0
966,84,0
966,12,0
966,8,0
966,43,0
966,44,0
966,49,0
967,87,0
967,22,0
967,34,0
967,17,0
967,58,0
967,36,0
967,5,0
967,82,0
967,84,0
967,57,0
968,97,0
968,66,0
968,38,0
968,23,0
968,82,0
969,98,0
969,59,0
969,86,0
970,57,0
970,44,0
970,52,0
970,40,0
970,72,0
970,54,0
970,96,0
971,34,0
971,29,0
971,53,0
971,36,0
971,69,0
972,30,0
972,49,0
972,11,0
972,60,0
972,41,0
972,77,0
972,2,0
973,66,0
973,81,0
973,62,0
973,89,0
973,2,0
973,8,0
973,20,0
974,68,0
974,72,0
974,22,0
974,15,0
974,51,0
975,97,0
975,42,0
975,32,0
975,31,0
975,34,0
975,38,0
976,99,0
976,15,0
976,1,0
976,22,0
976,23,0
976,5,0
977,73,0
977,18,0
977,10,0
977,53,0
978,74,0
978,18,0
978,20,0
978,68,0
979,79,0
979,25,0
979,59,0
979,1,0
980,77,0
980,94,0
980,80,0
980,63,0
980,23,0
980,54,0
980,32,0
981,73,0
981,26,0
981,29,0
981,86,0
981,7,0
981,2,0
981,20,0
981,27,0
982,89,0
982,42,0
982,21,0
982,16,0
982,19,0
982,35,0
982,2,0
982,6,0
982,50,0
983,17,0
983,35,0
983,13,0
983,62,0
983,39,0
984,52,0
984,6,0
984,3,0
985,76,0
985,88,0
985,66,0
986,21,0
986,33,0
986,59,0
987,78,0
987,4,0
987,82,0
987,22,0
987,76,0
987,2,0
987,95,0
988,52,0
988,75,0
988,91,0
989,3,0
989,35,0
989,41,0
990,72,0
990,24,0
990,3,0
990,82,0
990,22,0
990,100,0
990,99,0
990,56,0
990,93,0
990,80,0
991,71,0
991,22,0
991,88,0
991,80,0
991,63,0
992,95,0
992,43,0
992,28,0
993,25,0
993,90,0
993,63,0
993,38,0
993,41,0
993,29,0
993,57,0
993,35,0
993,7,0
993,10,0
993,96,0
993,24,0
993,50,0
993,70,0
994,79,0
994,5,0
994,69,0
995,38,0
995,26,0
995,19,0
995,83,0
995,2,0
996,43,0
996,80,0
996,30,0
997,34,0
997,67,0
997,31,0
997,98,0
997,99,0
997,69,0
998,23,0
998,58,0
998,78,0
999,81,0
999,41,0
999,99,0
1000,39,0
1000,44,0
1000,58,0
1000,31,0
1000,34,0
1000,86,0
1000,72,0
1000,95,0
